X,Y,Z,Dens,Cu
4800,4950,2925,0.068038855,0.45
4850,4950,2925,0.068038855,0.45
4300,5000,2925,0.068038855,0.55
4350,5000,2925,0.068038855,0.57
4400,5000,2925,0.068038855,0.66
4450,5000,2925,0.068038855,0.89
4500,5000,2925,0.068038855,1.32
4550,5000,2925,0.068038855,1.32
4600,5000,2925,0.068038855,1.11
4650,5000,2925,0.068038855,0.91
4700,5000,2925,0.068038855,0.74
4750,5000,2925,0.068038855,0.6
4800,5000,2925,0.068038855,0.49
4850,5000,2925,0.068038855,0.49
4300,5050,2925,0.068038855,0.58
4350,5050,2925,0.068038855,0.58
4400,5050,2925,0.068038855,0.66
4450,5050,2925,0.068038855,0.88
4500,5050,2925,0.068038855,1.35
4550,5050,2925,0.068038855,1.37
4600,5050,2925,0.068038855,1.17
4650,5050,2925,0.068038855,0.96
4700,5050,2925,0.068038855,0.79
4750,5050,2925,0.068038855,0.64
4800,5050,2925,0.068038855,0.53
4850,5050,2925,0.068038855,0.53
4300,5100,2925,0.068038855,0.61
4350,5100,2925,0.068038855,0.6
4400,5100,2925,0.068038855,0.66
4450,5100,2925,0.068038855,0.86
4500,5100,2925,0.068038855,1.33
4550,5100,2925,0.068038855,1.4
4600,5100,2925,0.068038855,1.23
4650,5100,2925,0.068038855,1.02
4700,5100,2925,0.068038855,0.84
4750,5100,2925,0.068038855,0.67
4800,5100,2925,0.068038855,0.64
4850,5100,2925,0.068038855,0.64
4300,5150,2925,0.068038855,0.6
4350,5150,2925,0.068038855,0.63
4400,5150,2925,0.068038855,0.66
4450,5150,2925,0.068038855,0.84
4500,5150,2925,0.068038855,1.28
4550,5150,2925,0.068038855,1.39
4600,5150,2925,0.068038855,1.26
4650,5150,2925,0.068038855,1.07
4700,5150,2925,0.068038855,0.86
4750,5150,2925,0.068038855,0.78
4800,5150,2925,0.068038855,0.78
4850,5150,2925,0.068038855,0.78
4300,5200,2925,0.068038855,0.57
4350,5200,2925,0.068038855,0.63
4400,5200,2925,0.068038855,0.67
4450,5200,2925,0.068038855,0.83
4500,5200,2925,0.068038855,1.22
4550,5200,2925,0.068038855,1.39
4600,5200,2925,0.068038855,1.25
4650,5200,2925,0.068038855,1.05
4700,5200,2925,0.068038855,0.94
4750,5200,2925,0.068038855,0.94
4800,5200,2925,0.068038855,0.89
4850,5200,2925,0.068038855,0.89
4300,5250,2925,0.068038855,0.54
4350,5250,2925,0.068038855,0.6
4400,5250,2925,0.068038855,0.67
4450,5250,2925,0.068038855,0.82
4500,5250,2925,0.068038855,1.15
4550,5250,2925,0.068038855,1.38
4600,5250,2925,0.068038855,1.2
4650,5250,2925,0.068038855,1.08
4700,5250,2925,0.068038855,1.06
4750,5250,2925,0.068038855,1.04
4800,5250,2925,0.068038855,0.95
4850,5250,2925,0.068038855,0.95
4300,5300,2925,0.068038855,0.51
4350,5300,2925,0.068038855,0.57
4400,5300,2925,0.068038855,0.63
4450,5300,2925,0.068038855,0.79
4500,5300,2925,0.068038855,1.09
4550,5300,2925,0.068038855,1.33
4600,5300,2925,0.068038855,1.21
4650,5300,2925,0.068038855,1.17
4700,5300,2925,0.068038855,1.18
4750,5300,2925,0.068038855,1.08
4800,5300,2925,0.068038855,0.91
4850,5300,2925,0.068038855,0.91
4300,5350,2925,0.068038855,0.47
4350,5350,2925,0.068038855,0.53
4400,5350,2925,0.068038855,0.59
4450,5350,2925,0.068038855,0.71
4500,5350,2925,0.068038855,1.01
4550,5350,2925,0.068038855,1.33
4600,5350,2925,0.068038855,1.25
4650,5350,2925,0.068038855,1.3
4700,5350,2925,0.068038855,1.23
4750,5350,2925,0.068038855,1.04
4800,5350,2925,0.068038855,0.82
4850,5350,2925,0.068038855,0.82
4300,5400,2925,0.068038855,0.43
4350,5400,2925,0.068038855,0.49
4400,5400,2925,0.068038855,0.55
4450,5400,2925,0.068038855,0.66
4500,5400,2925,0.068038855,0.9
4550,5400,2925,0.068038855,1.33
4600,5400,2925,0.068038855,1.4
4650,5400,2925,0.068038855,1.35
4700,5400,2925,0.068038855,1.2
4750,5400,2925,0.068038855,0.96
4800,5400,2925,0.068038855,0.73
4850,5400,2925,0.068038855,0.73
4300,5450,2925,0.068038855,0.38
4350,5450,2925,0.068038855,0.45
4400,5450,2925,0.068038855,0.54
4450,5450,2925,0.068038855,0.64
4500,5450,2925,0.068038855,0.85
4550,5450,2925,0.068038855,1.38
4600,5450,2925,0.068038855,1.47
4650,5450,2925,0.068038855,1.31
4700,5450,2925,0.068038855,1.09
4750,5450,2925,0.068038855,0.85
4800,5450,2925,0.068038855,0.63
4850,5450,2925,0.068038855,0.63
4300,5500,2925,0.068038855,0.33
4350,5500,2925,0.068038855,0.41
4400,5500,2925,0.068038855,0.51
4450,5500,2925,0.068038855,0.62
4500,5500,2925,0.068038855,0.83
4550,5500,2925,0.068038855,1.33
4600,5500,2925,0.068038855,1.41
4650,5500,2925,0.068038855,1.2
4700,5500,2925,0.068038855,0.96
4750,5500,2925,0.068038855,0.74
4800,5500,2925,0.068038855,0.54
4850,5500,2925,0.068038855,0.54
4300,5550,2925,0.068038855,0.3
4350,5550,2925,0.068038855,0.39
4400,5550,2925,0.068038855,0.5
4450,5550,2925,0.068038855,0.6
4500,5550,2925,0.068038855,0.8
4550,5550,2925,0.068038855,1.13
4600,5550,2925,0.068038855,1.25
4650,5550,2925,0.068038855,1.05
4700,5550,2925,0.068038855,0.82
4750,5550,2925,0.068038855,0.63
4800,5550,2925,0.068038855,0.47
4850,5550,2925,0.068038855,0.47
4300,5600,2925,0.068038855,0.28
4350,5600,2925,0.068038855,0.37
4400,5600,2925,0.068038855,0.47
4450,5600,2925,0.068038855,0.61
4500,5600,2925,0.068038855,0.75
4550,5600,2925,0.068038855,0.93
4600,5600,2925,0.068038855,0.96
4650,5600,2925,0.068038855,0.83
4700,5600,2925,0.068038855,0.67
4750,5600,2925,0.068038855,0.53
4800,5600,2925,0.068038855,0.41
4850,5600,2925,0.068038855,0.41
4300,5650,2925,0.068038855,0.27
4350,5650,2925,0.068038855,0.35
4400,5650,2925,0.068038855,0.46
4450,5650,2925,0.068038855,0.6
4500,5650,2925,0.068038855,0.68
4550,5650,2925,0.068038855,0.75
4600,5650,2925,0.068038855,0.75
4650,5650,2925,0.068038855,0.65
4700,5650,2925,0.068038855,0.53
4750,5650,2925,0.068038855,0.43
4800,5650,2925,0.068038855,0.35
4850,5650,2925,0.068038855,0.35
4300,5700,2925,0.068038855,0.25
4350,5700,2925,0.068038855,0.33
4400,5700,2925,0.068038855,0.44
4450,5700,2925,0.068038855,0.55
4500,5700,2925,0.068038855,0.6
4550,5700,2925,0.068038855,0.61
4600,5700,2925,0.068038855,0.59
4650,5700,2925,0.068038855,0.5
4700,5700,2925,0.068038855,0.42
4750,5700,2925,0.068038855,0.35
4800,5700,2925,0.068038855,0.29
4850,5700,2925,0.068038855,0.29
4300,5750,2925,0.068038855,0.25
4350,5750,2925,0.068038855,0.33
4400,5750,2925,0.068038855,0.44
4450,5750,2925,0.068038855,0.55
4500,5750,2925,0.068038855,0.6
4550,5750,2925,0.068038855,0.61
4600,5750,2925,0.068038855,0.59
4650,5750,2925,0.068038855,0.5
4700,5750,2925,0.068038855,0.42
4750,5750,2925,0.068038855,0.35
4800,5750,2925,0.068038855,0.29
4850,5750,2925,0.068038855,0.29
4300,4800,2950,0.068038855,-2
4350,4800,2950,0.068038855,0.51
4400,4800,2950,0.068038855,0.61
4450,4800,2950,0.068038855,0.86
4500,4800,2950,0.068038855,1.04
4550,4800,2950,0.068038855,0.95
4600,4800,2950,0.068038855,0.81
4650,4800,2950,0.068038855,0.67
4700,4800,2950,0.068038855,0.52
4750,4800,2950,0.068038855,0.41
4800,4800,2950,0.068038855,0.32
4850,4800,2950,0.068038855,0.32
4300,4850,2950,0.068038855,0.5
4350,4850,2950,0.068038855,0.53
4400,4850,2950,0.068038855,0.62
4450,4850,2950,0.068038855,0.88
4500,4850,2950,0.068038855,1.13
4550,4850,2950,0.068038855,1.04
4600,4850,2950,0.068038855,0.92
4650,4850,2950,0.068038855,0.76
4700,4850,2950,0.068038855,0.59
4750,4850,2950,0.068038855,0.46
4800,4850,2950,0.068038855,0.36
4850,4850,2950,0.068038855,0.36
4300,4900,2950,0.068038855,0.52
4350,4900,2950,0.068038855,0.55
4400,4900,2950,0.068038855,0.64
4450,4900,2950,0.068038855,0.88
4500,4900,2950,0.068038855,1.22
4550,4900,2950,0.068038855,1.13
4600,4900,2950,0.068038855,1.01
4650,4900,2950,0.068038855,0.83
4700,4900,2950,0.068038855,0.66
4750,4900,2950,0.068038855,0.52
4800,4900,2950,0.068038855,0.4
4850,4900,2950,0.068038855,0.4
4300,4950,2950,0.068038855,0.53
4350,4950,2950,0.068038855,0.56
4400,4950,2950,0.068038855,0.65
4450,4950,2950,0.068038855,0.89
4500,4950,2950,0.068038855,1.3
4550,4950,2950,0.068038855,1.23
4600,4950,2950,0.068038855,1.11
4650,4950,2950,0.068038855,0.9
4700,4950,2950,0.068038855,0.72
4750,4950,2950,0.068038855,0.58
4800,4950,2950,0.068038855,0.46
4850,4950,2950,0.068038855,0.46
4300,5000,2950,0.068038855,0.56
4350,5000,2950,0.068038855,0.58
4400,5000,2950,0.068038855,0.66
4450,5000,2950,0.068038855,0.89
4500,5000,2950,0.068038855,1.33
4550,5000,2950,0.068038855,1.33
4600,5000,2950,0.068038855,1.19
4650,5000,2950,0.068038855,0.96
4700,5000,2950,0.068038855,0.78
4750,5000,2950,0.068038855,0.63
4800,5000,2950,0.068038855,0.51
4850,5000,2950,0.068038855,0.51
4300,5050,2950,0.068038855,0.59
4350,5050,2950,0.068038855,0.58
4400,5050,2950,0.068038855,0.67
4450,5050,2950,0.068038855,0.9
4500,5050,2950,0.068038855,1.35
4550,5050,2950,0.068038855,1.44
4600,5050,2950,0.068038855,1.26
4650,5050,2950,0.068038855,1.03
4700,5050,2950,0.068038855,0.83
4750,5050,2950,0.068038855,0.68
4800,5050,2950,0.068038855,0.56
4850,5050,2950,0.068038855,0.56
4300,5100,2950,0.068038855,0.6
4350,5100,2950,0.068038855,0.61
4400,5100,2950,0.068038855,0.67
4450,5100,2950,0.068038855,0.88
4500,5100,2950,0.068038855,1.36
4550,5100,2950,0.068038855,1.53
4600,5100,2950,0.068038855,1.33
4650,5100,2950,0.068038855,1.09
4700,5100,2950,0.068038855,0.89
4750,5100,2950,0.068038855,0.74
4800,5100,2950,0.068038855,0.69
4850,5100,2950,0.068038855,0.69
4300,5150,2950,0.068038855,0.57
4350,5150,2950,0.068038855,0.62
4400,5150,2950,0.068038855,0.67
4450,5150,2950,0.068038855,0.86
4500,5150,2950,0.068038855,1.33
4550,5150,2950,0.068038855,1.58
4600,5150,2950,0.068038855,1.4
4650,5150,2950,0.068038855,1.16
4700,5150,2950,0.068038855,0.97
4750,5150,2950,0.068038855,0.86
4800,5150,2950,0.068038855,0.83
4850,5150,2950,0.068038855,0.83
4300,5200,2950,0.068038855,0.54
4350,5200,2950,0.068038855,0.6
4400,5200,2950,0.068038855,0.67
4450,5200,2950,0.068038855,0.84
4500,5200,2950,0.068038855,1.29
4550,5200,2950,0.068038855,1.58
4600,5200,2950,0.068038855,1.41
4650,5200,2950,0.068038855,1.24
4700,5200,2950,0.068038855,1.07
4750,5200,2950,0.068038855,1.02
4800,5200,2950,0.068038855,0.96
4850,5200,2950,0.068038855,0.96
4300,5250,2950,0.068038855,0.51
4350,5250,2950,0.068038855,0.57
4400,5250,2950,0.068038855,0.64
4450,5250,2950,0.068038855,0.82
4500,5250,2950,0.068038855,1.24
4550,5250,2950,0.068038855,1.57
4600,5250,2950,0.068038855,1.45
4650,5250,2950,0.068038855,1.27
4700,5250,2950,0.068038855,1.22
4750,5250,2950,0.068038855,1.19
4800,5250,2950,0.068038855,1.02
4850,5250,2950,0.068038855,1.02
4300,5300,2950,0.068038855,0.48
4350,5300,2950,0.068038855,0.54
4400,5300,2950,0.068038855,0.61
4450,5300,2950,0.068038855,0.77
4500,5300,2950,0.068038855,1.2
4550,5300,2950,0.068038855,1.63
4600,5300,2950,0.068038855,1.45
4650,5300,2950,0.068038855,1.42
4700,5300,2950,0.068038855,1.37
4750,5300,2950,0.068038855,1.22
4800,5300,2950,0.068038855,0.99
4850,5300,2950,0.068038855,0.99
4300,5350,2950,0.068038855,0.44
4350,5350,2950,0.068038855,0.5
4400,5350,2950,0.068038855,0.56
4450,5350,2950,0.068038855,0.7
4500,5350,2950,0.068038855,1.17
4550,5350,2950,0.068038855,1.64
4600,5350,2950,0.068038855,1.55
4650,5350,2950,0.068038855,1.55
4700,5350,2950,0.068038855,1.41
4750,5350,2950,0.068038855,1.16
4800,5350,2950,0.068038855,0.89
4850,5350,2950,0.068038855,0.89
4300,5400,2950,0.068038855,0.4
4350,5400,2950,0.068038855,0.46
4400,5400,2950,0.068038855,0.54
4450,5400,2950,0.068038855,0.68
4500,5400,2950,0.068038855,1.07
4550,5400,2950,0.068038855,1.68
4600,5400,2950,0.068038855,1.68
4650,5400,2950,0.068038855,1.58
4700,5400,2950,0.068038855,1.35
4750,5400,2950,0.068038855,1.04
4800,5400,2950,0.068038855,0.77
4850,5400,2950,0.068038855,0.77
4300,5450,2950,0.068038855,0.35
4350,5450,2950,0.068038855,0.43
4400,5450,2950,0.068038855,0.54
4450,5450,2950,0.068038855,0.69
4500,5450,2950,0.068038855,0.99
4550,5450,2950,0.068038855,1.71
4600,5450,2950,0.068038855,1.74
4650,5450,2950,0.068038855,1.51
4700,5450,2950,0.068038855,1.22
4750,5450,2950,0.068038855,0.91
4800,5450,2950,0.068038855,0.66
4850,5450,2950,0.068038855,0.66
4300,5500,2950,0.068038855,0.32
4350,5500,2950,0.068038855,0.41
4400,5500,2950,0.068038855,0.53
4450,5500,2950,0.068038855,0.66
4500,5500,2950,0.068038855,0.93
4550,5500,2950,0.068038855,1.59
4600,5500,2950,0.068038855,1.65
4650,5500,2950,0.068038855,1.37
4700,5500,2950,0.068038855,1.06
4750,5500,2950,0.068038855,0.78
4800,5500,2950,0.068038855,0.56
4850,5500,2950,0.068038855,0.56
4300,5550,2950,0.068038855,0.3
4350,5550,2950,0.068038855,0.4
4400,5550,2950,0.068038855,0.51
4450,5550,2950,0.068038855,0.63
4500,5550,2950,0.068038855,0.85
4550,5550,2950,0.068038855,1.3
4600,5550,2950,0.068038855,1.43
4650,5550,2950,0.068038855,1.18
4700,5550,2950,0.068038855,0.9
4750,5550,2950,0.068038855,0.67
4800,5550,2950,0.068038855,0.48
4850,5550,2950,0.068038855,0.48
4300,5600,2950,0.068038855,0.29
4350,5600,2950,0.068038855,0.38
4400,5600,2950,0.068038855,0.49
4450,5600,2950,0.068038855,0.62
4500,5600,2950,0.068038855,0.78
4550,5600,2950,0.068038855,1.01
4600,5600,2950,0.068038855,1.06
4650,5600,2950,0.068038855,0.91
4700,5600,2950,0.068038855,0.71
4750,5600,2950,0.068038855,0.56
4800,5600,2950,0.068038855,0.42
4850,5600,2950,0.068038855,0.42
4300,5650,2950,0.068038855,0.28
4350,5650,2950,0.068038855,0.37
4400,5650,2950,0.068038855,0.47
4450,5650,2950,0.068038855,0.61
4500,5650,2950,0.068038855,0.69
4550,5650,2950,0.068038855,0.79
4600,5650,2950,0.068038855,0.79
4650,5650,2950,0.068038855,0.69
4700,5650,2950,0.068038855,0.55
4750,5650,2950,0.068038855,0.44
4800,5650,2950,0.068038855,0.35
4850,5650,2950,0.068038855,0.35
4300,5700,2950,0.068038855,0.27
4350,5700,2950,0.068038855,0.34
4400,5700,2950,0.068038855,0.46
4450,5700,2950,0.068038855,0.55
4500,5700,2950,0.068038855,0.59
4550,5700,2950,0.068038855,0.62
4600,5700,2950,0.068038855,0.6
4650,5700,2950,0.068038855,0.51
4700,5700,2950,0.068038855,0.43
4750,5700,2950,0.068038855,0.35
4800,5700,2950,0.068038855,0.29
4850,5700,2950,0.068038855,0.29
4300,5750,2950,0.068038855,0.27
4350,5750,2950,0.068038855,0.34
4400,5750,2950,0.068038855,0.46
4450,5750,2950,0.068038855,0.55
4500,5750,2950,0.068038855,0.59
4550,5750,2950,0.068038855,0.62
4600,5750,2950,0.068038855,0.6
4650,5750,2950,0.068038855,0.51
4700,5750,2950,0.068038855,0.43
4750,5750,2950,0.068038855,0.35
4800,5750,2950,0.068038855,0.29
4850,5750,2950,0.068038855,0.29
4300,4800,2975,0.068038855,-2
4350,4800,2975,0.068038855,0.52
4400,4800,2975,0.068038855,0.61
4450,4800,2975,0.068038855,0.85
4500,4800,2975,0.068038855,1
4550,4800,2975,0.068038855,0.91
4600,4800,2975,0.068038855,0.76
4650,4800,2975,0.068038855,0.63
4700,4800,2975,0.068038855,0.51
4750,4800,2975,0.068038855,0.37
4800,4800,2975,0.068038855,0.26
4850,4800,2975,0.068038855,0.26
4300,4850,2975,0.068038855,0.5
4350,4850,2975,0.068038855,0.53
4400,4850,2975,0.068038855,0.62
4450,4850,2975,0.068038855,0.87
4500,4850,2975,0.068038855,1.09
4550,4850,2975,0.068038855,1.01
4600,4850,2975,0.068038855,0.88
4650,4850,2975,0.068038855,0.73
4700,4850,2975,0.068038855,0.59
4750,4850,2975,0.068038855,0.42
4800,4850,2975,0.068038855,0.3
4850,4850,2975,0.068038855,0.3
4300,4900,2975,0.068038855,0.52
4350,4900,2975,0.068038855,0.55
4400,4900,2975,0.068038855,0.64
4450,4900,2975,0.068038855,0.88
4500,4900,2975,0.068038855,1.19
4550,4900,2975,0.068038855,1.1
4600,4900,2975,0.068038855,0.96
4650,4900,2975,0.068038855,0.83
4700,4900,2975,0.068038855,0.67
4750,4900,2975,0.068038855,0.47
4800,4900,2975,0.068038855,0.34
4850,4900,2975,0.068038855,0.34
4300,4950,2975,0.068038855,0.53
4350,4950,2975,0.068038855,0.57
4400,4950,2975,0.068038855,0.65
4450,4950,2975,0.068038855,0.89
4500,4950,2975,0.068038855,1.28
4550,4950,2975,0.068038855,1.19
4600,4950,2975,0.068038855,1.06
4650,4950,2975,0.068038855,0.92
4700,4950,2975,0.068038855,0.74
4750,4950,2975,0.068038855,0.54
4800,4950,2975,0.068038855,0.38
4850,4950,2975,0.068038855,0.38
4300,5000,2975,0.068038855,0.57
4350,5000,2975,0.068038855,0.58
4400,5000,2975,0.068038855,0.66
4450,5000,2975,0.068038855,0.89
4500,5000,2975,0.068038855,1.33
4550,5000,2975,0.068038855,1.29
4600,5000,2975,0.068038855,1.15
4650,5000,2975,0.068038855,1.01
4700,5000,2975,0.068038855,0.81
4750,5000,2975,0.068038855,0.59
4800,5000,2975,0.068038855,0.43
4850,5000,2975,0.068038855,0.43
4300,5050,2975,0.068038855,0.59
4350,5050,2975,0.068038855,0.59
4400,5050,2975,0.068038855,0.68
4450,5050,2975,0.068038855,0.9
4500,5050,2975,0.068038855,1.36
4550,5050,2975,0.068038855,1.4
4600,5050,2975,0.068038855,1.26
4650,5050,2975,0.068038855,1.1
4700,5050,2975,0.068038855,0.88
4750,5050,2975,0.068038855,0.65
4800,5050,2975,0.068038855,0.5
4850,5050,2975,0.068038855,0.5
4300,5100,2975,0.068038855,0.58
4350,5100,2975,0.068038855,0.61
4400,5100,2975,0.068038855,0.68
4450,5100,2975,0.068038855,0.89
4500,5100,2975,0.068038855,1.38
4550,5100,2975,0.068038855,1.51
4600,5100,2975,0.068038855,1.36
4650,5100,2975,0.068038855,1.18
4700,5100,2975,0.068038855,0.96
4750,5100,2975,0.068038855,0.75
4800,5100,2975,0.068038855,0.64
4850,5100,2975,0.068038855,0.64
4300,5150,2975,0.068038855,0.55
4350,5150,2975,0.068038855,0.6
4400,5150,2975,0.068038855,0.67
4450,5150,2975,0.068038855,0.87
4500,5150,2975,0.068038855,1.36
4550,5150,2975,0.068038855,1.59
4600,5150,2975,0.068038855,1.48
4650,5150,2975,0.068038855,1.28
4700,5150,2975,0.068038855,1.09
4750,5150,2975,0.068038855,0.91
4800,5150,2975,0.068038855,0.81
4850,5150,2975,0.068038855,0.81
4300,5200,2975,0.068038855,0.52
4350,5200,2975,0.068038855,0.57
4400,5200,2975,0.068038855,0.66
4450,5200,2975,0.068038855,0.85
4500,5200,2975,0.068038855,1.31
4550,5200,2975,0.068038855,1.62
4600,5200,2975,0.068038855,1.6
4650,5200,2975,0.068038855,1.43
4700,5200,2975,0.068038855,1.26
4750,5200,2975,0.068038855,1.13
4800,5200,2975,0.068038855,0.96
4850,5200,2975,0.068038855,0.96
4300,5250,2975,0.068038855,0.48
4350,5250,2975,0.068038855,0.55
4400,5250,2975,0.068038855,0.62
4450,5250,2975,0.068038855,0.82
4500,5250,2975,0.068038855,1.26
4550,5250,2975,0.068038855,1.7
4600,5250,2975,0.068038855,1.72
4650,5250,2975,0.068038855,1.61
4700,5250,2975,0.068038855,1.52
4750,5250,2975,0.068038855,1.32
4800,5250,2975,0.068038855,1.03
4850,5250,2975,0.068038855,1.03
4300,5300,2975,0.068038855,0.45
4350,5300,2975,0.068038855,0.51
4400,5300,2975,0.068038855,0.58
4450,5300,2975,0.068038855,0.74
4500,5300,2975,0.068038855,1.25
4550,5300,2975,0.068038855,1.85
4600,5300,2975,0.068038855,1.91
4650,5300,2975,0.068038855,1.77
4700,5300,2975,0.068038855,1.66
4750,5300,2975,0.068038855,1.37
4800,5300,2975,0.068038855,1.02
4850,5300,2975,0.068038855,1.02
4300,5350,2975,0.068038855,0.41
4350,5350,2975,0.068038855,0.47
4400,5350,2975,0.068038855,0.54
4450,5350,2975,0.068038855,0.71
4500,5350,2975,0.068038855,1.25
4550,5350,2975,0.068038855,2.1
4600,5350,2975,0.068038855,1.98
4650,5350,2975,0.068038855,1.91
4700,5350,2975,0.068038855,1.67
4750,5350,2975,0.068038855,1.29
4800,5350,2975,0.068038855,0.92
4850,5350,2975,0.068038855,0.92
4300,5400,2975,0.068038855,0.37
4350,5400,2975,0.068038855,0.44
4400,5400,2975,0.068038855,0.54
4450,5400,2975,0.068038855,0.72
4500,5400,2975,0.068038855,1.22
4550,5400,2975,0.068038855,2.16
4600,5400,2975,0.068038855,2.13
4650,5400,2975,0.068038855,1.93
4700,5400,2975,0.068038855,1.58
4750,5400,2975,0.068038855,1.15
4800,5400,2975,0.068038855,0.79
4850,5400,2975,0.068038855,0.79
4300,5450,2975,0.068038855,0.34
4350,5450,2975,0.068038855,0.45
4400,5450,2975,0.068038855,0.57
4450,5450,2975,0.068038855,0.75
4500,5450,2975,0.068038855,1.17
4550,5450,2975,0.068038855,2.26
4600,5450,2975,0.068038855,2.18
4650,5450,2975,0.068038855,1.85
4700,5450,2975,0.068038855,1.42
4750,5450,2975,0.068038855,0.99
4800,5450,2975,0.068038855,0.67
4850,5450,2975,0.068038855,0.67
4300,5500,2975,0.068038855,0.34
4350,5500,2975,0.068038855,0.44
4400,5500,2975,0.068038855,0.57
4450,5500,2975,0.068038855,0.73
4500,5500,2975,0.068038855,1.09
4550,5500,2975,0.068038855,2.08
4600,5500,2975,0.068038855,2.07
4650,5500,2975,0.068038855,1.65
4700,5500,2975,0.068038855,1.23
4750,5500,2975,0.068038855,0.84
4800,5500,2975,0.068038855,0.56
4850,5500,2975,0.068038855,0.56
4300,5550,2975,0.068038855,0.33
4350,5550,2975,0.068038855,0.44
4400,5550,2975,0.068038855,0.55
4450,5550,2975,0.068038855,0.69
4500,5550,2975,0.068038855,0.98
4550,5550,2975,0.068038855,1.62
4600,5550,2975,0.068038855,1.75
4650,5550,2975,0.068038855,1.4
4700,5550,2975,0.068038855,1.02
4750,5550,2975,0.068038855,0.71
4800,5550,2975,0.068038855,0.47
4850,5550,2975,0.068038855,0.47
4300,5600,2975,0.068038855,0.33
4350,5600,2975,0.068038855,0.42
4400,5600,2975,0.068038855,0.53
4450,5600,2975,0.068038855,0.67
4500,5600,2975,0.068038855,0.87
4550,5600,2975,0.068038855,1.18
4600,5600,2975,0.068038855,1.24
4650,5600,2975,0.068038855,1.03
4700,5600,2975,0.068038855,0.79
4750,5600,2975,0.068038855,0.59
4800,5600,2975,0.068038855,0.41
4850,5600,2975,0.068038855,-2
4300,5650,2975,0.068038855,0.31
4350,5650,2975,0.068038855,0.4
4400,5650,2975,0.068038855,0.5
4450,5650,2975,0.068038855,0.63
4500,5650,2975,0.068038855,0.73
4550,5650,2975,0.068038855,0.86
4600,5650,2975,0.068038855,0.87
4650,5650,2975,0.068038855,0.76
4700,5650,2975,0.068038855,0.58
4750,5650,2975,0.068038855,0.45
4800,5650,2975,0.068038855,0.33
4850,5650,2975,0.068038855,0.33
4300,5700,2975,0.068038855,0.29
4350,5700,2975,0.068038855,0.37
4400,5700,2975,0.068038855,0.47
4450,5700,2975,0.068038855,0.56
4500,5700,2975,0.068038855,0.61
4550,5700,2975,0.068038855,0.64
4600,5700,2975,0.068038855,0.63
4650,5700,2975,0.068038855,0.54
4700,5700,2975,0.068038855,0.44
4750,5700,2975,0.068038855,0.35
4800,5700,2975,0.068038855,0.27
4850,5700,2975,0.068038855,0.27
4300,5750,2975,0.068038855,0.29
4350,5750,2975,0.068038855,0.37
4400,5750,2975,0.068038855,0.47
4450,5750,2975,0.068038855,0.56
4500,5750,2975,0.068038855,0.61
4550,5750,2975,0.068038855,0.64
4600,5750,2975,0.068038855,0.63
4650,5750,2975,0.068038855,0.54
4700,5750,2975,0.068038855,0.44
4750,5750,2975,0.068038855,0.35
4800,5750,2975,0.068038855,0.27
4850,5750,2975,0.068038855,0.27
4300,4800,3000,0.068038855,-2
4350,4800,3000,0.068038855,0.54
4400,4800,3000,0.068038855,0.63
4450,4800,3000,0.068038855,0.85
4500,4800,3000,0.068038855,0.98
4550,4800,3000,0.068038855,0.87
4600,4800,3000,0.068038855,0.69
4650,4800,3000,0.068038855,0.52
4700,4800,3000,0.068038855,0.39
4750,4800,3000,0.068038855,0.3
4800,4800,3000,0.068038855,0.22
4850,4800,3000,0.068038855,0.22
4300,4850,3000,0.068038855,0.52
4350,4850,3000,0.068038855,0.55
4400,4850,3000,0.068038855,0.64
4450,4850,3000,0.068038855,0.86
4500,4850,3000,0.068038855,1.06
4550,4850,3000,0.068038855,0.96
4600,4850,3000,0.068038855,0.8
4650,4850,3000,0.068038855,0.61
4700,4850,3000,0.068038855,0.46
4750,4850,3000,0.068038855,0.34
4800,4850,3000,0.068038855,0.24
4850,4850,3000,0.068038855,0.24
4300,4900,3000,0.068038855,0.53
4350,4900,3000,0.068038855,0.56
4400,4900,3000,0.068038855,0.64
4450,4900,3000,0.068038855,0.87
4500,4900,3000,0.068038855,1.15
4550,4900,3000,0.068038855,1.05
4600,4900,3000,0.068038855,0.88
4650,4900,3000,0.068038855,0.7
4700,4900,3000,0.068038855,0.53
4750,4900,3000,0.068038855,0.4
4800,4900,3000,0.068038855,0.28
4850,4900,3000,0.068038855,0.28
4300,4950,3000,0.068038855,0.54
4350,4950,3000,0.068038855,0.57
4400,4950,3000,0.068038855,0.65
4450,4950,3000,0.068038855,0.88
4500,4950,3000,0.068038855,1.25
4550,4950,3000,0.068038855,1.15
4600,4950,3000,0.068038855,0.98
4650,4950,3000,0.068038855,0.78
4700,4950,3000,0.068038855,0.61
4750,4950,3000,0.068038855,0.46
4800,4950,3000,0.068038855,0.32
4850,4950,3000,0.068038855,0.32
4300,5000,3000,0.068038855,0.57
4350,5000,3000,0.068038855,0.59
4400,5000,3000,0.068038855,0.67
4450,5000,3000,0.068038855,0.89
4500,5000,3000,0.068038855,1.32
4550,5000,3000,0.068038855,1.25
4600,5000,3000,0.068038855,1.07
4650,5000,3000,0.068038855,0.87
4700,5000,3000,0.068038855,0.68
4750,5000,3000,0.068038855,0.51
4800,5000,3000,0.068038855,0.38
4850,5000,3000,0.068038855,0.38
4300,5050,3000,0.068038855,0.57
4350,5050,3000,0.068038855,0.6
